"statid","stat"
"Week 1_cecum",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 1_feces",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 1_ileum",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 2_cecum",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 2_feces",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 2_ileum",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 3_cecum",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 3_feces",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 3_ileum",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 4_cecum",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 4_feces",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
"Week 4_ileum",c(0.0592834120099172, 0.682270330336213, 0.100383542533134, 0.0140310740381827, 0.106365754679882, 0.0301838015205648, 0.00526345798971845, 0.230697077616081, 0.401941227349536, 0.168066780473316, 0.67718860337588, 0.234982130612771)
